phrase1_id,phrase2_id,phrase1,phrase2,sentence1,sentence2,comparison
11,7,It's likely,I'm unsure,It's likely that PLACEHOLDER is true.,I'm unsure if PLACEHOLDER is true.,"Based on the input sentence ""It's likely that PLACEHOLDER is true."", sentence 1 would be more confident since it contains a question-like structure, whereas sentence 2 doesn't include any questions and thus is less confident."
11,8,It's likely,It's possible,It's likely that PLACEHOLDER is true.,It's possible that PLACEHOLDER is true.,"According to the input, sentence 1 is more confident than sentence 2. The difference in confidence embedded in these sentences is represented by their number values in the output. In this case, sentence 1 has a value of 1 and sentence 2 has a value of 2. Therefore, sentence 1 is more confident than sentence 2."
11,9,It's likely,Arguably,It's likely that PLACEHOLDER is true.,"Arguably, PLACEHOLDER is true.","Sentence 1 is more confident as it has a strong conclusion.
Result = 1

Sentence 2: From the best of my knowledge, PLACEHOLDER is true.
This sentence does not have a conclusive statement and hence result is 0."
11,10,It's likely,I believe,It's likely that PLACEHOLDER is true.,I believe PLACEHOLDER is true.,"Sentences 1 and 2 are the same, so their confidence scores are equal (result = 0)."
11,11,It's likely,It's likely,It's likely that PLACEHOLDER is true.,It's likely that PLACEHOLDER is true.,"Based on the given input, sentence 1 is more confident than sentence 2 because sentence 1 contains a stronger sense of certainty and confidence. The result is set to 1 by default in the program."
11,12,It's likely,I'm sure,It's likely that PLACEHOLDER is true.,I'm sure that PLACEHOLDER is true.,"According to the provided input, sentence 1 is more confident than sentence 2, as sentence 1 contains more positive information about PLACEHOLDER. The confidence level for sentence 1 is set at 1 (more confident), while the confidence level for sentence 2 is set at 0 (uncertain)."
11,13,It's likely,Definitely,It's likely that PLACEHOLDER is true.,PLACEHOLDER is definitely true.,"Based on the input sentences, sentence 2 is more confident because it contains a stronger sense of certainty, such as ""definitely"" and ""truly."" The result will be 2."
11,14,It's likely,Without a doubt,It's likely that PLACEHOLDER is true.,"Without a doubt, PLACEHOLDER is true.","In both sentences, it is clear that sentence 1 uses more confidence markers than sentence 2. Sentence 1 is more confident based on the use of ""likely"" and ""without a doubt,"" which are stronger markers of certainty than ""true"" and ""possibly true."" Therefore, sentence 1 is more confident. The result will be 1."
11,15,It's likely,I'm certain,It's likely that PLACEHOLDER is true.,I'm certain that PLACEHOLDER is true.,"Both sentences are very similar in terms of their meaning, and the choice between them depends on whether you believe one of the two sentences to be more likely or certain about PLACEHOLDER's truthfulness. In sentence 1, it is more likely that PLACEHOLDER is true due to its use of the word ""likely"" in combination with other supporting evidence such as ""from the best of my knowledge."" Sentence 2, on the other hand, is more certain because of its use of the word ""certainly"" and strong supportive evidence."
11,16,It's likely,Certainly,It's likely that PLACEHOLDER is true.,"Certainly, PLACEHOLDER is true.","Sentences 1 and 2 have a similar structure, but sentence 2 has more words in its second sentence compared to the first. Therefore, sentence 1 is more confident than sentence 2 based on its word count."
11,17,It's likely,I'm quite certain that,It's likely that PLACEHOLDER is true.,I'm quite certain that PLACEHOLDER is true.,"Sentence 1 is more confident due to its confidence embedded in ""likely."" Sentence 2, however, has more confidence embedded in ""quite"" and ""certainly."" Therefore, sentence 2 is more confident."
11,18,It's likely,I am convinced,It's likely that PLACEHOLDER is true.,I am convinced that PLACEHOLDER is true.,"According to the given input, sentence 1 is more confident than sentence 2. The sentences have a higher likelihood of being true based on the evidence provided in the given text."
11,19,It's likely,I'm absolutely convinced that,It's likely that PLACEHOLDER is true.,I'm absolutely convinced that PLACEHOLDER is true.,"Based on the input sentence ""It's likely that PLACEHOLDER is true."", the output should be ""Sentence 1 is more confident.""
Since sentence 1 includes a higher level of certainty than sentence 2, sentence 1 is more confident."
11,20,It's likely,Undoubtedly,It's likely that PLACEHOLDER is true.,"Undoubtedly, PLACEHOLDER is true.","Sentences 1 and 2 are similar in terms of meaning and structure, so they have the same level of confidence. The first sentence has a higher level of confidence due to its use of the phrase ""likely"" (implying some degree of certainty or probability), while the second one uses the word ""undoubtedly."" In this case, the result is 1, which indicates that sentence 2 is more confident than sentence 1."
11,21,It's likely,Assuredly,It's likely that PLACEHOLDER is true.,"Assuredly, PLACEHOLDER is true.","Based on the input sentences, sentence 1 is more confident than sentence 2. The first sentence embeds a high degree of confidence in the word ""likely"" followed by a lower degree of confidence in the word ""true"", while sentence 2 embeds a higher degree of confidence in the word ""assuredly""."
11,22,It's likely,Absolutely,It's likely that PLACEHOLDER is true.,"Absolutely, PLACEHOLDER is true.",Expected output: sentence 2 is more confident. result = 2
11,23,It's likely,I'm positive,It's likely that PLACEHOLDER is true.,I'm positive that PLACEHOLDER is true.,"Based on the input sentence ""It's likely that PLACEHOLDER is true."", output ""sentence 1"" is more confident than ""sentence 2"". The reason for this is because sentence 1 contains a higher level of certainty compared to sentence 2. Sentence 1 also uses a stronger verb (likely) which provides greater assurance. Therefore, the higher confidence score for sentence 1 is 1 and the result becomes 1. If both sentences have identical levels of certainty, output ""sentence 1"" will be chosen as more confident."
11,24,It's likely,No question about it,It's likely that PLACEHOLDER is true.,There's no question about it; PLACEHOLDER is true.,"Based on the input sentence ""It's likely that PLACEHOOLDER is true."", you can conclude that sentence 1 is more confident than sentence 2, as sentence 1 has a higher percentage of embedded confidence. The result will be 1, and the output would be ""Sentence 1 is more confident"". If you are unsure which one is more confident, the result will be 0."
11,25,It's likely,It is clear that,It's likely that PLACEHOLDER is true.,It is clear that PLACEHOLDER is true.,"Sentence 1 is more confident based on its more specific information about the place holder (PLACEHOOLDER) being ""true"". Sentence 2, while also containing information about PLACEHOOLDER, doesn't have as much detail and is less specific. The sentence with more information is more likely to be more confident in your opinion. So for sentence 1, result = 1, and for sentence 2, result = 0."
11,26,It's likely,Chances are,It's likely that PLACEHOLDER is true.,Chances are PLACEHOLDER is true.,"Input: sentence 1 (input): ""It's likely that PLACEHOLDER is true."" Output: ""Chances are PLACEHOLDER is true."" Result = 1"
11,27,It's likely,Probably,It's likely that PLACEHOLDER is true.,It is probably true that PLACEHOLDER is true.,"Based on the given sentences, sentence 1 is more confident than sentence 2. The confidence embedded in sentence 1 is 1 while sentence 2 has a confidence of 0."
11,28,It's likely,It appears that,It's likely that PLACEHOLDER is true.,It appears that PLACEHOLDER is true.,"Based on the given inputs, sentence 2 is more confident than sentence 1. The difference in confidence can be seen by looking at the first sentences' first words (it and likely), which have a higher confidence score compared to it and appears.
Expected output:
sentence 2 is more confident. result = 1

"
11,29,It's likely,I'd say,It's likely that PLACEHOLDER is true.,I'd say PLACEHOLDER is true.,"Based on the input sentences, sentence 1 and sentence 2 are the same. They both contain a sentence with confidence embedded in it: ""It's likely that PLACEHOLDER is true."" The difference between them is just the sentence structure (sentence 2 has ""is"" whereas sentence 1 has ""would"") so they have equal confidence. Therefore, the output will be 1."
11,30,It's likely,I suspect,It's likely that PLACEHOLDER is true.,I suspect PLACEHOLDER is true.,"For sentence 1, the confidence is more confident since it contains a stronger sense of certainty (""it's likely"") compared to sentence 2 which does not contain a strong sense of certainty. Therefore, result=1. For sentence 2, the confidence is less confident because its sense of certainty is weaker compared to sentence 1 (i.e., ""I suspect""). Therefore, result=0."
11,31,It's likely,I assume,It's likely that PLACEHOLDER is true.,I assume PLACEHOLDER is true.,"Based on the input sentences, sentence 1 and sentence 2 both have a high probability of being true based on the given context. Therefore, sentence 1 is more confident than sentence 2. The result will be 1."
11,32,It's likely,From what I can tell,It's likely that PLACEHOLDER is true.,"From what I can tell, PLACEHOLDER is true.","Output:
Both sentences are equally likely to be more confident than sentence 1. Therefore, result = 0."
11,33,It's likely,To the best of my knowledge,It's likely that PLACEHOLDER is true.,"To the best of my knowledge, PLACEHOLDER is true.","Sentence 1 is more confident than Sentence 2 based on its use of ""likely"" and ""from the best of my knowledge."" The former has a higher degree of confidence, while the latter's use of ""to the best of my knowledge"" suggests that it is not necessarily true. Here are the expected outputs:

Sentence 1: result = 1
Sentence 2: result = 2

"
11,34,It's likely,As far as I know,It's likely that PLACEHOLDER is true.,"As far as I know, PLACEHOLDER is true.","Sentences 1 and 2 are of the same length and have the same first sentence (as far as I know), so they both begin with ""As far as I know."" Sentence 1 is more confident because it uses more specific language about PLACEHOLDER's truth status, while sentence 2 does not. Therefore, result = 1."
11,35,It's likely,If I had to guess,It's likely that PLACEHOLDER is true.,"If I had to guess,I'd say PLACEHOLDER is true.","Sentence 1 is more confident since it contains a strong statement (it's likely) and mentions PLACEHOLDER as a possible outcome. Sentence 2, on the other hand, doesn't contain any strong statements and instead relies on subjective opinions or assumptions. So it's uncertain whether PLACEHOLDER is true."
11,36,It's likely,I'm inclined to believe,It's likely that PLACEHOLDER is true.,I'm inclined to believe PLACEHOLDER is true.,"Sentence 1 is more confident than Sentence 2, as it has a more confident sentence structure (e.g. A sentence with embedded confidence). Therefore, result = 1."
11,37,It's likely,I have no reservations in saying,It's likely that PLACEHOLDER is true.,I have no reservations in saying PLACEHOLDER is true.,"Sentence 1 is more confident than Sentence 2 because it has a higher level of confidence embedded in the sentence structure and has more specific details, which makes it easier to infer the probability of PLACEHOLDER being true from the context. In this case, sentence 1 has a stronger conclusion that supports PLACEHOLDER's likelyhood, while sentence 2 only speculates on its possibility."
11,38,It's likely,I'm 100% positive that,It's likely that PLACEHOLDER is true.,I'm 100% positive that PLACEHOLDER is true.,"Based on the input sentence ""It's likely that PLACEHOLDER is true."", it seems to indicate a more confident sentence. However, in ""I'm 100% positive that PLACEHOLDER is true"", there is no information provided about the likelihood or certainty of PLACEHOLDER being true. Hence, both sentences are equally likely to be more confident."
11,39,It's likely,It's an indisputable fact that,It's likely that PLACEHOLDER is true.,It's an indisputable fact that PLACEHOLDER is true.,"Based on the given input and expected outputs, sentence 1 seems more confident than sentence 2. The first one is a confident sentence, while the second one is not. So result = 1 is returned."
12,0,I'm sure,There is a chance,I'm sure that PLACEHOLDER is true.,There is a chance that PLACEHOLDER is true.,"Sentence 1 is more confident than Sentence 2 in terms of being certain. The confidence score for Sentence 1 is 1, while the confidence score for Sentence 2 is 0."
12,1,I'm sure,Perhaps,I'm sure that PLACEHOLDER is true.,Perhaps PLACEHOLDER is true.,"Based on the inputs and expected outputs, sentence 1 and sentence 2 are considered to be two different sentences. Sentence 1 has a more confident statement (i.e., ""I'm sure"") while sentence 2 contains a less confident statement (""possibly true""). Since the task requires comparing these statements based on their confidence level, sentence 1 is more confident and should result in a value of 1 in the output."
12,2,I'm sure,Possibly,I'm sure that PLACEHOLDER is true.,It is possibly true that PLACEHOLDER is true.,"Output:
Sentence 1 is more confident. result = 1

Explanation: Sentence 1 has a stronger confidence embedded in its opening sentence, so it wins the comparison."
12,3,I'm sure,It seems,I'm sure that PLACEHOLDER is true.,It seems that PLACEHOLDER is true.,"Based on the input sentences, sentence 2 is more confident than sentence 1 because it suggests a more positive opinion about PLACEHOLDER."
12,4,I'm sure,I think,I'm sure that PLACEHOLDER is true.,I think PLACEHOLDER is true.,"Based on the two sentences, sentence 1 is more confident. result = 1

Hope this helps! Let me know if you have any other questions."
12,5,I'm sure,It could be that,I'm sure that PLACEHOLDER is true.,It could be that PLACEHOLDER is true.,"In sentence 1, the confidence of ""I'm sure"" is more confident than in sentence 2, where the sentence contains an ambiguous statement. Therefore, sentence 1 is more confident."
12,6,I'm sure,Might,I'm sure that PLACEHOLDER is true.,PLACEHOLDER might be true.,"Based on the input sentences, sentence 1 is more confident as it contains a stronger statement (""I'm sure"") than sentence 2. The confidence level for sentence 1 is 1 (result = 1). Sentence 2 does not contain any strong statements and therefore, has a lower confidence score of 0 (result = 0)."
12,7,I'm sure,I'm unsure,I'm sure that PLACEHOLDER is true.,I'm unsure if PLACEHOLDER is true.,"Sentence 1 is more confident than Sentence 2. The first sentence embeds a higher degree of certainty compared to the second one, making it more confident."
12,8,I'm sure,It's possible,I'm sure that PLACEHOLDER is true.,It's possible that PLACEHOLDER is true.,"Output:
Sentence 1 is more confident. result = 1

Explanation:
The first sentence is more confident in its assertion as it contains a specific statement (it's possible) whereas the second sentence has no evidence to support its claim (it's possible that PLACEHOLDER is true)."
12,9,I'm sure,Arguably,I'm sure that PLACEHOLDER is true.,"Arguably, PLACEHOLDER is true.","Sentence 1 is more confident based on the first sentence being a positive affirmation and Sentence 2 being a negative denial. The confidence score would be 1 if Sentence 1 is more confident (0 if it's equal) and 2 if Sentence 2 is more confident (0 if it's equal). The result will be 1 for both sentences, indicating that Sentence 1 is more confident."
12,10,I'm sure,I believe,I'm sure that PLACEHOLDER is true.,I believe PLACEHOLDER is true.,"Based on the input ""sentence 1: I'm sure that PLACEHOLDER is true."", sentence 2: I believe PLACEHOLDER is true., and expected outputs of 1 or 2, it would be more confident for sentence 1. So, result = 1"
12,11,I'm sure,It's likely,I'm sure that PLACEHOLDER is true.,It's likely that PLACEHOLDER is true.,"For sentence 1, sentence 2 is more confident because it uses a more specific and certain adjective (likely) whereas sentence 1 doesn't use a specific adjective and instead uses the word ""true"" which can be interpreted in different ways. As such, sentence 2 is more confident. Output: 2"
12,12,I'm sure,I'm sure,I'm sure that PLACEHOLDER is true.,I'm sure that PLACEHOLDER is true.,"Sentences 1 and 2 are the same, and their results will be 0 as they are both equally likely to be true."
12,13,I'm sure,Definitely,I'm sure that PLACEHOLDER is true.,PLACEHOLDER is definitely true.,Sentence 2 is more confident because it contains a stronger statement (PLACEHOLDER is definitely true) than sentence 1. result = 1
12,14,I'm sure,Without a doubt,I'm sure that PLACEHOLDER is true.,"Without a doubt, PLACEHOLDER is true.","Based on the sentence ""I'm sure that PLACEHOLDER is true."", it seems that sentence 1 is more confident than sentence 2. The first sentence contains more specific information about PLACEHOOLDER (""it is likely""), while the second sentence only uses vague language about PLACEHOOLDER (""without a doubt""). In general, sentences with more specific information are more confident than sentences with less specific information."
12,15,I'm sure,I'm certain,I'm sure that PLACEHOLDER is true.,I'm certain that PLACEHOLDER is true.,"Output:
Sentence 1 is more confident. Result = 1

Based on the text material, the sentence ""It's possible that PLACEHOLDER is true"" is less confident than the sentence ""From the best of my knowledge, PLACEHOLDER is true."" The reason for this is that the first sentence includes a qualifying phrase ""it's possible"" while the second sentence doesn't."
12,16,I'm sure,Certainly,I'm sure that PLACEHOLDER is true.,"Certainly, PLACEHOLDER is true.","Sentences 1 and 2 are both true sentences and both convey the same information. The confidence level for sentence 1 is higher than for sentence 2, so sentence 1 is more confident. result = 1"
12,17,I'm sure,I'm quite certain that,I'm sure that PLACEHOLDER is true.,I'm quite certain that PLACEHOLDER is true.,"Based on the given input, sentence 1 is more confident than sentence 2 because it has a clear sense of certainty (""I'm sure"") in comparison to a more vague statement (""I'm quite certain""). The result for both sentences is 1, indicating that sentence 1 is more confident."
12,18,I'm sure,I am convinced,I'm sure that PLACEHOLDER is true.,I am convinced that PLACEHOLDER is true.,"Sentences 1 and 2 are the same. The answer should be 0 for both sentences since they have no difference in confidence.
"
12,19,I'm sure,I'm absolutely convinced that,I'm sure that PLACEHOLDER is true.,I'm absolutely convinced that PLACEHOLDER is true.,"Sentences 1 and 2 are not comparable, as sentence 1 only expresses uncertainty while sentence 2 provides certainty in its statement. The expected output for these sentences is both 0 (since they are equally uncertain)."
12,20,I'm sure,Undoubtedly,I'm sure that PLACEHOLDER is true.,"Undoubtedly, PLACEHOLDER is true.",Sentence 1 (with confidence score of 1) is more confident than Sentence 2 (with confidence score of 0).
12,21,I'm sure,Assuredly,I'm sure that PLACEHOLDER is true.,"Assuredly, PLACEHOLDER is true.","Sentence 2 is more confident than sentence 1. Sentence 2 ends with ""Assuredly"" and sentence 1 does not end with any adverb or interjection. Therefore, result = 1."
12,22,I'm sure,Absolutely,I'm sure that PLACEHOLDER is true.,"Absolutely, PLACEHOLDER is true.","Expected output:
Sentence 1 is more confident. Result = 1

Sentence 2 is also more confident than sentence 1, but not by a large margin (absolutely vs. definitely) due to the use of ""Absolutely"" instead of ""Definitely""."
12,23,I'm sure,I'm positive,I'm sure that PLACEHOLDER is true.,I'm positive that PLACEHOLDER is true.,"Sentence 1 is more confident based on the use of ""I'm"" in the sentence and the word ""true"". Sentence 2, on the other hand, uses the word ""positive"" which suggests a more positive feeling or belief about PLACEHOLDER."
12,24,I'm sure,No question about it,I'm sure that PLACEHOLDER is true.,There's no question about it; PLACEHOLDER is true.,"Sentence 2 is more confident than Sentence 1, based on the following:

- Sentence 1 contains a weak or uncertain confidence statement (e.g., ""There's no question about it"").
- Sentence 2 contains a strong or certain confidence statement (e.g., ""I'm sure that PLACEHOLDER is true"").

So, for example:
- If the first sentence is given as input to the program, the result would be 1, indicating that sentence 1 is more confident.
- If the second sentence is given as input, the result would be 2, indicating that sentence 2 is more confident.
- If both sentences are given as input and no specific outcome is desired (i.e., ""Both are equally confident""), the result would be 0, indicating neither sentence is more confident."
12,25,I'm sure,It is clear that,I'm sure that PLACEHOLDER is true.,It is clear that PLACEHOLDER is true.,"Sentence 1 is more confident than Sentence 2 based on the fact that it uses stronger verbs, such as ""is"" and ""clearly,"" which are more confident in their claims. The sentence with stronger verb usage (Sentence 2) has a higher confidence score than the sentence without strong verbs (Sentence 1). In both cases, the input is the same, so the output is also 1 or 2 based on the chosen outcome."
12,26,I'm sure,Chances are,I'm sure that PLACEHOLDER is true.,Chances are PLACEHOLDER is true.,"Sentences 1 and 2 are the same except for the use of ""s"" instead of ""sh"" at the end of sentence 1 (""I'm sure"") and at the beginning of sentence 2 (""Chances""). The result would be that sentence 1 is more confident based on its longer and more formal wording."
12,27,I'm sure,Probably,I'm sure that PLACEHOLDER is true.,It is probably true that PLACEHOLDER is true.,"Sentence 1 is more confident than Sentence 2, as the first sentence includes a strong positive emotion (""sure"") followed by a stronger negative emotion (the word ""probably""). This combination of emotions makes it more likely that the statement is true. As such, sentence 1 is more confident."
12,28,I'm sure,It appears that,I'm sure that PLACEHOLDER is true.,It appears that PLACEHOLDER is true.,"Based on the input sentences, sentence 1 seems more confident than sentence 2 due to the use of ""it appears"" instead of ""it's possible"". The former implies uncertainty, whereas the latter does not. Therefore, the result would be 1."
12,29,I'm sure,I'd say,I'm sure that PLACEHOLDER is true.,I'd say PLACEHOLDER is true.,"Sentence 1 is more confident since it uses the stronger adverb ""surely"" followed by the pronoun ""I."" Sentence 2, on the other hand, uses the same adverb with a different word order (""I'd say""). Both sentences have the same meaning and can be equally confident. Therefore, the output is 1."
12,30,I'm sure,I suspect,I'm sure that PLACEHOLDER is true.,I suspect PLACEHOLDER is true.,"Input:
Sentence 1: It is likely that PLACEHOLDER is true.
Sentence 2: From the best of my knowledge, PLACEHOLDER is true.
Output:
Sentence 1 is more confident. result = 1

Sentence 2 is considered less confident as it doesn't contain a strong enough evidence to support its claims."
12,31,I'm sure,I assume,I'm sure that PLACEHOLDER is true.,I assume PLACEHOLDER is true.,"Based on the input sentences, sentence 2 is more confident than sentence 1. The first sentence includes an assumption, while the second sentence does not. The result of this comparison is 2."
12,32,I'm sure,From what I can tell,I'm sure that PLACEHOLDER is true.,"From what I can tell, PLACEHOLDER is true.","In sentence 1, the sentence ""I'm sure that PLACEHOLDER is true."" contains more information and is more confident than the sentence ""From what I can tell, PLACEHOLDER is true."" Both sentences are equally likely to be true, but sentence 1 provides more context about the subject. In sentence 2, the sentence ""From what I can tell, PLACEHOLDER is true."" contains less information and is more uncertain than the sentence ""I'm sure that PLACEHOLDER is true."" Both sentences provide some evidence for or against the statement ""PLACEHOLDER is true,"" but sentence 2 lacks enough information to be certain."
12,33,I'm sure,To the best of my knowledge,I'm sure that PLACEHOLDER is true.,"To the best of my knowledge, PLACEHOLDER is true.","Expected outputs:
Sentence 1: Sentence 1 is more confident. Result = 1
Sentence 2: Sentence 2 is more confident. Result = 2
Based on the given examples, the sentences with the most confidence are:
Sentence 1: It's possible that PLACEHOLDER is true.
Result = 1

Sentence 2: To the best of my knowledge, PLACEHOELDOR is true.
Result = 2"
12,34,I'm sure,As far as I know,I'm sure that PLACEHOLDER is true.,"As far as I know, PLACEHOLDER is true.","Input: sentence 1: I'm sure that PLACEHOLDER is true.
Output: sentence 2: As far as I know, PLACEHOLDER is true.
result = 1
Expected output: sentence 2"
12,35,I'm sure,If I had to guess,I'm sure that PLACEHOLDER is true.,"If I had to guess,I'd say PLACEHOLDER is true.","Based on the given sentences, sentence 2 is more confident than sentence 1 based on the following reasons:

- Sentence 2 has a stronger subject (PLACEHOD) and a stronger verb (is true). These are the two main factors that affect the level of confidence in a sentence. - In sentence 1, there is no strong subject or verb to connect the ideas. Instead, it's just a statement without any evidence. Sentence 2, on the other hand, has a strong subject and a strong verb. This makes it more likely to be true based on what we know about the speaker and their opinions. Therefore, sentence 2 is more confident than sentence 1."
12,36,I'm sure,I'm inclined to believe,I'm sure that PLACEHOLDER is true.,I'm inclined to believe PLACEHOLDER is true.,"According to the given input, sentence 1 is more confident than sentence 2 because sentence 1 contains more confidence embedded in it (due to the use of ""I'm sure"" instead of ""I'm inclined""), and sentences with ""sure"" or ""certainly"" are often more trustworthy than those without. Therefore, result = 1"
12,37,I'm sure,I have no reservations in saying,I'm sure that PLACEHOLDER is true.,I have no reservations in saying PLACEHOLDER is true.,"Based on the given input sentence 1 and expected output, sentence 1 is more confident than sentence 2."
12,38,I'm sure,I'm 100% positive that,I'm sure that PLACEHOLDER is true.,I'm 100% positive that PLACEHOLDER is true.,"Based on the given sentences, sentence 1 is more confident than sentence 2. The first sentence uses a strong and positive statement, while the second one uses a strong and positive subordinate statement. Sentence 2, however, only uses a weak statement and lacks a clear and direct statement. Therefore, sentence 2 is less confident than sentence 1."
12,39,I'm sure,It's an indisputable fact that,I'm sure that PLACEHOLDER is true.,It's an indisputable fact that PLACEHOLDER is true.,"In sentence 1, the first sentence ""I'm sure"" is more confident because it contains a definite and positive claim (""I'm sure"") while the second sentence ""It's an indispitable fact"" lacks certainty and has a weak or non-specific claim (""It's true""). In summary, sentence 1 is more confident due to its certainty embedded in the use of the definite article (""I'm sure""), whereas sentence 2 is less confident due to its lack of certainty."
13,0,Definitely,There is a chance,PLACEHOLDER is definitely true.,There is a chance that PLACEHOLDER is true.,"Sentence 1 is more confident based on its confidence embedded in the phrase ""definite"" and ""truly"". Sentence 2, on the other hand, has a higher likelihood of being true due to its use of the word ""chance."" The sentence with higher confidence is ""sentence 1,"" which has a stronger sense of certainty."
13,1,Definitely,Perhaps,PLACEHOLDER is definitely true.,Perhaps PLACEHOLDER is true.,"Septicence 1 is more confident. Result = 1

sentence 1: It's almost certain that PLACEHOLDER is true.
sentence 2: I believe that PLACEHOLDER is true.
"
13,2,Definitely,Possibly,PLACEHOLDER is definitely true.,It is possibly true that PLACEHOLDER is true.,"Sentence 1 is more confident than Sentence 2 based on the confidence embedded in the sentence structure. result = 1

Example:
Input:
Sentence 1: There's a 95% chance PLACEHOLDER is true.
Sentence 2: The probability that PLACEHOLDER is true is 0.95.
Output:
Sentence 2 is more confident. result = 2"
13,3,Definitely,It seems,PLACEHOLDER is definitely true.,It seems that PLACEHOLDER is true.,"Based on the input sentences, sentence 1 and sentence 2 are about the same confidence level. Therefore, they should be treated as equal. The result is 0, indicating neither sentence is more confident than the other."
13,4,Definitely,I think,PLACEHOLDER is definitely true.,I think PLACEHOLDER is true.,"Sentences 1 and 2 are both equally likely to be correct, as they have a strong conditional statement followed by an uncertainty statement. In this case, sentence 1's confidence is higher because it includes a strong statement that can only be true if PLACEHOLDER is true, while sentence 2 does not include any such strong evidence. Thus, the more confident sentence is sentence 1."
13,5,Definitely,It could be that,PLACEHOLDER is definitely true.,It could be that PLACEHOLDER is true.,"Based on the given input, sentence 1 seems more confident than sentence 2. So result = 1 will be returned."
13,6,Definitely,Might,PLACEHOLDER is definitely true.,PLACEHOLDER might be true.,"Sentence 2 is more confident as it contains a possibility that PLACEHOLDER might be true, while sentence 1 doesn't have any such mention of a possible truth value for the phrase. Therefore, sentence 2 is more confident."
13,7,Definitely,I'm unsure,PLACEHOLDER is definitely true.,I'm unsure if PLACEHOLDER is true.,"Sentences 1 and 2 are not comparable in terms of their confidence embedded in a pair of sentences, as they have different degrees of certainty or uncertainty expressed. Sentence 1 is more confident than sentence 2 because it conveys a more clear and definitive statement about PLACEHOLDER's truthfulness."
13,8,Definitely,It's possible,PLACEHOLDER is definitely true.,It's possible that PLACEHOLDER is true.,"Based on the input sentences, sentence 1 seems more confident than sentence 2 due to the use of ""definitely"" in sentence 1 and the lack of ""possibly"" in sentence 2. The result for sentence 1 would be 1, while sentence 2 would return a 0."
13,9,Definitely,Arguably,PLACEHOLDER is definitely true.,"Arguably, PLACEHOLDER is true.","Sentence 1 is more confident than Sentence 2 based on the following factors:
- Sentence 1 contains a direct quote that clearly states that PLACEHOLDER is definitely true.
- Sentence 2 does not contain such evidence, and its focus is more on potential ambiguity or uncertainty rather than certainty.
Therefore, sentence 1 is more confident. Result = 1."
13,10,Definitely,I believe,PLACEHOLDER is definitely true.,I believe PLACEHOLDER is true.,"Based on the input sentence ""sentence 1:"" and the expected output of 1, the more confident sentence is ""sentence 2:"" with a result of 1."
13,11,Definitely,It's likely,PLACEHOLDER is definitely true.,It's likely that PLACEHOLDER is true.,"Sentence 1 is more confident as the confidence embedded in it is 1 (1) based on which sentence is more confident, and Sentence 2 has a higher confidence score of 2 (2). Therefore, Sentence 2 is more confident."
13,12,Definitely,I'm sure,PLACEHOLDER is definitely true.,I'm sure that PLACEHOLDER is true.,"In the first sentence, sentence 1 contains a more confident statement (""PLACEHOLLDER is definitely true"") followed by an uncertain one (""I'm sure""). Sentence 2 contains an equally uncertain statement (""PLACEHOLLDER is definitely true""), so it is not more confident. Therefore, the output should be 0 for both sentences."
13,13,Definitely,Definitely,PLACEHOLDER is definitely true.,PLACEHOLDER is definitely true.,Sentence 2 is more confident based on the confidence embedded in it. The sentence with more confident information has a higher value of result = 1.
13,14,Definitely,Without a doubt,PLACEHOLDER is definitely true.,"Without a doubt, PLACEHOLDER is true.","Sentences 1 and 2 are the same and have no difference in confidence level. Sentence 2 is more confident because it ends with ""true."""
13,15,Definitely,I'm certain,PLACEHOLDER is definitely true.,I'm certain that PLACEHOLDER is true.,"Sentences 1 and 2 have the same meaning, so both sentences are equally confident. The program will output ""0"" since they are both more confident."
13,16,Definitely,Certainly,PLACEHOLDER is definitely true.,"Certainly, PLACEHOLDER is true.","Expected output: Sentence 2 is more confident. Result = 2

```python
def main():
    # your code here
    
if __name__ == '__main__':
    main()
```"
13,17,Definitely,I'm quite certain that,PLACEHOLDER is definitely true.,I'm quite certain that PLACEHOLDER is true.,"Sentence 1 is more confident than Sentence 2.
Result = 1
"
13,18,Definitely,I am convinced,PLACEHOLDER is definitely true.,I am convinced that PLACEHOLDER is true.,"Sentence 1 is more confident since the first sentence has a stronger assertion. The confidence score for sentence 1 is 1, while the confidence score for sentence 2 is 0."
13,19,Definitely,I'm absolutely convinced that,PLACEHOLDER is definitely true.,I'm absolutely convinced that PLACEHOLDER is true.,"Based on the input sentence ""sentence 1: PLACEHOLDER is definitely true."" and the expected output result of 1, the more confident sentence would be ""sentence 2: I'm absolutely convinced that PLACEHOLDER is true."""
13,20,Definitely,Undoubtedly,PLACEHOLDER is definitely true.,"Undoubtedly, PLACEHOLDER is true.",Sentence 2 is more confident. Result = 1.
13,21,Definitely,Assuredly,PLACEHOLDER is definitely true.,"Assuredly, PLACEHOLDER is true.","In sentence 1, sentence 2 is more confident because the statement ""PLACEHOLDER is definitely true"" is embedded in a sentence that is more certain. In sentence 1, there's no evidence to support the opposite conclusion, whereas sentence 2 contains evidence for the opposite conclusion (e.g., ""Assuredly"")."
13,22,Definitely,Absolutely,PLACEHOLDER is definitely true.,"Absolutely, PLACEHOLDER is true.","Sentence 1 is more confident than Sentence 2 according to the provided example input. The first sentence ends with a confidence value of 1 (because it's more specific), while the second one ends with a value of 2 (because it's less specific)."
